DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2021.1936114
",Logan Schuetz,additional,"University of Northern Colorado, Greeley, CO, USA",Grit through the grind: exploring sport employee work grit,2021-6-7,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Milena M. Parent,first,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Russell Hoye,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Marijke Taks,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Ashley Thompson,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Michael L. Naraine,additional,"Department of Sport Management, Brock University, St. Catharines, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Erik L. Lachance,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1963801
",Benoit Séguin,additional,"School of Human Kinetics, University of Ottawa, Ottawa, Canada",National sport organization governance design archetypes for the twenty-first century,2021-8-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1828967
",Tim Wallrafen,first,"Faculty of Economics and Social Science, Institute of Sports Science, University of Tübingen, Tübingen, Germany",The impact of live broadcasting on stadium attendance reconsidered: some evidence from 3rd division football in Germany,2020-10-9,NA,NA,1-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1828967
",Christian Deutscher,additional,"Faculty of Psychology and Sports Science, Bielefeld University, Bielefeld, Germany",The impact of live broadcasting on stadium attendance reconsidered: some evidence from 3rd division football in Germany,2020-10-9,NA,NA,1-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1828967
",Tim Pawlowski,additional,"Faculty of Economics and Social Science, Institute of Sports Science, University of Tübingen, Tübingen, Germany",The impact of live broadcasting on stadium attendance reconsidered: some evidence from 3rd division football in Germany,2020-10-9,NA,NA,1-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1850825
",Joerg Koenigstorfer,first,"Chair of Sport and Health Management, Technical University of Munich, Munich, Germany",Human rights issues in host countries of the Olympic Games and resulting differences in consumer evaluations,2020-12-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1294193
",Graham Brown,first,"School of Management, University of South Australia, Adelaide, South Australia, Australia",Event satisfaction and behavioural intentions: examining the impact of the London 2012 Olympic Games on participation in sport,2017-3-23,17,3,331-348,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1294193
",Stephen Essex,additional,"School of Geography, Earth and Environmental Sciences, University of Plymouth, Plymouth, Devon, UK",Event satisfaction and behavioural intentions: examining the impact of the London 2012 Olympic Games on participation in sport,2017-3-23,17,3,331-348,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1294193
",Guy Assaker,additional,"School of Business, Lebanese American University, Byblos, Lebanon",Event satisfaction and behavioural intentions: examining the impact of the London 2012 Olympic Games on participation in sport,2017-3-23,17,3,331-348,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1294193
",Andrew Smith,additional,"Faculty of Architecture and the Built Environment, University of Westminster, London, UK",Event satisfaction and behavioural intentions: examining the impact of the London 2012 Olympic Games on participation in sport,2017-3-23,17,3,331-348,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1693607
",Argyro Elisavet Manoli,first,"School of Sport, Exercise and Health Sciences, Loughborough University, Leicestershire, UK",Brand capabilities in English Premier League clubs,2019-11-26,20,1,30-46,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546754
",Esben Rahbek Gjerdrum Pedersen,first,"Department of Management, Society and Communication, Copenhagen Business School, Frederiksberg, Denmark",Organisational tensions and the relationship to CSR in the football sector,2018-11-21,19,1,38-57,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1546754
",Francesco Rosati,additional,"Department of Management Engineering, Technical University of Denmark, Lyngby, Denmark",Organisational tensions and the relationship to CSR in the football sector,2018-11-21,19,1,38-57,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2067208
",Stepan Ermakov,first,"Faculty of Business Administration and Social Sciences, Molde University College, Molde, Norway",Saturday in the stadium: on higher attendance on Saturdays in Norwegian Eliteserien soccer league,2022-4-26,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2067208
",Alex Krumer,additional,"Faculty of Business Administration and Social Sciences, Molde University College, Molde, Norway",Saturday in the stadium: on higher attendance on Saturdays in Norwegian Eliteserien soccer league,2022-4-26,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2067207
",Shannon Kerwin,first,"Department of Sport Management, Brock University, St. Catharines, Canada",Exploring the complicated and complex factors of evaluating a structured gender equity programme,2022-4-27,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2067207
",Sarah Leberman,additional,"School of Management, Massey University, Palmerston North, New Zealand",Exploring the complicated and complex factors of evaluating a structured gender equity programme,2022-4-27,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1759668
",Jinsu Byun,first,"Department of Kinesiology, University of Georgia, Athens, GA, USA",The pursuit of legitimacy through strategic alliances: the examination of international joint sport event bidding,2020-5-13,21,4,544-563,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1759668
",Dana Ellis,additional,"The School of Sports Administration, Laurentian University, Sudbury, Canada",The pursuit of legitimacy through strategic alliances: the examination of international joint sport event bidding,2020-5-13,21,4,544-563,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1759668
",Becca Leopkey,additional,"Department of Kinesiology, University of Georgia, Athens, GA, USA",The pursuit of legitimacy through strategic alliances: the examination of international joint sport event bidding,2020-5-13,21,4,544-563,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1673460
",Alexander John Bond,first,"Sport Business Group, Carnegie School of Sport, Leeds Beckett University, Leeds, UK",Topological network properties of the European football loan system,2019-10-8,20,5,655-678,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1673460
",Paul Widdop,additional,"Sport Development Group, Department of Sport and Exercise Science, Manchester Metropolitan University, Manchester, UK",Topological network properties of the European football loan system,2019-10-8,20,5,655-678,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1673460
",Daniel Parnell,additional,"Centre for Sport Business, University of Liverpool Management School, University of Liverpool, Liverpool, UK",Topological network properties of the European football loan system,2019-10-8,20,5,655-678,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1737956
",Daniel Alsarve,first,"Department of Health Sciences, Örebro University and The Sports Confederation of Örebro County, Örebro, Sweden",The need for a violence prevention programme in ice hockey: a case study on how hegemonic masculinity supports and challenges violent behaviour in Swedish ice hockey,2020-3-10,21,2,218-236,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2016.1225111
",Ping-Chao Lee,first,"Department of Physical Education, National Taichung University of Education, Taichung City, Taiwan",Understanding the match-fixing scandals of professional baseball in Taiwan: an exploratory study of a Confucianism-oriented society,2016-9-12,17,1,45-66,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1530688
",Thilo Kunkel,first,"Department of Sport and Recreation Management, Temple University, Philadelphia, PA, USA",The influence of advertising appeals on consumer perceptions of athlete endorser brand image,2018-10-30,19,3,373-395,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1530688
",Matthew Walker,additional,"Department of Health &amp; Kinesiology, Texas A&amp;M University, College Station, TX, USA",The influence of advertising appeals on consumer perceptions of athlete endorser brand image,2018-10-30,19,3,373-395,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1530688
",Courtney M. Hodge,additional,"Department of Health &amp; Kinesiology, Texas A&amp;M University, College Station, TX, USA",The influence of advertising appeals on consumer perceptions of athlete endorser brand image,2018-10-30,19,3,373-395,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1699141
",Joshua McLeod,first,"Deakin Business School, Deakin University, Melbourne, Australia",Board roles in Scottish football: an integrative stewardship-resource dependency theory,2019-12-11,21,1,39-57,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1699141
",David Shilbury,additional,"Deakin Business School, Deakin University, Melbourne, Australia",Board roles in Scottish football: an integrative stewardship-resource dependency theory,2019-12-11,21,1,39-57,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1699141
",Lesley Ferkins,additional,"AUT Sports Performance Research Institute New Zealand, Auckland University of Technology, Auckland, New Zealand",Board roles in Scottish football: an integrative stewardship-resource dependency theory,2019-12-11,21,1,39-57,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1776747
",Jinsu Byun,first,"Department of Kinesiology, University of Georgia, Athens, GA, USA",Examining post-merger sociocultural integration in sport,2020-6-15,22,2,205-226,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1776747
",Becca Leopkey,additional,"Department of Kinesiology, University of Georgia, Athens, GA, USA",Examining post-merger sociocultural integration in sport,2020-6-15,22,2,205-226,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1776747
",Dana Ellis,additional,"The School of Sports Administration, Laurentian University, Sudbury, ON, Canada",Examining post-merger sociocultural integration in sport,2020-6-15,22,2,205-226,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1779327
",Ji Wu,first,"Department of Economics, Policy and International Business, Business School, Manchester Metropolitan University, Manchester, UK",Creating shared value and sport employees’ job performance: the mediating effect of work engagement,2020-7-3,22,2,272-291,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1779327
",Yuhei Inoue,additional,"Department of Economics, Policy and International Business, Business School, Manchester Metropolitan University, Manchester, UK",Creating shared value and sport employees’ job performance: the mediating effect of work engagement,2020-7-3,22,2,272-291,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1779327
",Kevin Filo,additional,"Department of Tourism, Sport, and Hotel Management, Griffith Business School, Griffith University, Gold Coast, Australia",Creating shared value and sport employees’ job performance: the mediating effect of work engagement,2020-7-3,22,2,272-291,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1779327
",Mikihiro Sato,additional,"Department of Recreation, Sport and Tourism, University of Illinois at Urbana-Champaign, Champaign, IL, USA",Creating shared value and sport employees’ job performance: the mediating effect of work engagement,2020-7-3,22,2,272-291,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1838591
",Ian O'Boyle,first,"UniSA Business, University of South Australia, Adelaide, SA, USA",Leadership in and out of the sport boardroom: new empirical insights,2020-11-3,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1838591
",David Shilbury,additional,"Deakin Business School, Melbourne Burwood Campus, Burwood, Australia",Leadership in and out of the sport boardroom: new empirical insights,2020-11-3,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1838591
",Lesley Ferkins,additional,"Sports Performance Research Institute New Zealand, AUT Millennium, Auckland, New Zealand",Leadership in and out of the sport boardroom: new empirical insights,2020-11-3,NA,NA,1-19,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2065512
",Yong Wang,first,"Department of Health, Exercise and Sports Sciences, University of New Mexico, Albuquerque, NM, USA",Appraisal and coping with sport identity and associated threats: exploring Chinese fans reactions to ‘little fresh meat’ in NBA advertisements,2022-4-23,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2065512
",Luke L. Mao,additional,"Department of Health, Exercise and Sports Sciences, University of New Mexico, Albuquerque, NM, USA",Appraisal and coping with sport identity and associated threats: exploring Chinese fans reactions to ‘little fresh meat’ in NBA advertisements,2022-4-23,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2065512
",Allison B. Smith,additional,"Department of Counseling and School Psychology, University of Massachusetts, Boston, MA, USA",Appraisal and coping with sport identity and associated threats: exploring Chinese fans reactions to ‘little fresh meat’ in NBA advertisements,2022-4-23,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1938630
",Rui Biscaia,first,"School of Marketing and Management, Centre for Business in Society, Faculty of Business and Law, Coventry University, Coventry, UK",Service quality and its effects on consumer outcomes: a meta-analytic review in spectator sport,2021-6-13,NA,NA,1-25,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1938630
",Masayuki Yoshida,additional,"Department of Sports and Health Studies, Hosei University, Tokyo, Japan",Service quality and its effects on consumer outcomes: a meta-analytic review in spectator sport,2021-6-13,NA,NA,1-25,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1938630
",Yukyoum Kim,additional,"Department of Physical Education, Seoul National University, Seoul, Korea",Service quality and its effects on consumer outcomes: a meta-analytic review in spectator sport,2021-6-13,NA,NA,1-25,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1702708
",Reinhard Grohs,first,"Seeburg Castle University, Seekirchen am Wallersee, Austria",Value cocreation at sport events,2019-12-23,20,1,69-87,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1702708
",Verena E. Wieser,additional,"Verena Wieser, University of Innsbruck, Austria",Value cocreation at sport events,2019-12-23,20,1,69-87,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1702708
",Matthias Pristach,additional,"Matthias Pristach, Stoke Six Agency, Innsbruck, Austria",Value cocreation at sport events,2019-12-23,20,1,69-87,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1304433
",Xiaoqian (Richard) Hu,first,"Centre for Olympic Studies and Research, Loughborough University, Loughborough, UK",Reform and maintenance of Juguo Tizhi: governmental management discourse of Chinese elite sport,2017-4-10,17,4,531-553,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1304433
",Ian Henry,additional,"Centre for Olympic Studies and Research, Loughborough University, Loughborough, UK",Reform and maintenance of Juguo Tizhi: governmental management discourse of Chinese elite sport,2017-4-10,17,4,531-553,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Roger Pielke,first,"CU Boulder, Sport Governance Center, University of Colorado Boulder, Boulder, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Spencer Harris,additional,"College of Business, University of Colorado Colorado Springs, Colorado Springs, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Jared Adler,additional,"CU Boulder, Sport Governance Center, University of Colorado Boulder, Boulder, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Sara Sutherland,additional,"CU Boulder, Sport Governance Center, University of Colorado Boulder, Boulder, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Richard Houser,additional,"CU Boulder, Sport Governance Center, University of Colorado Boulder, Boulder, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1632913
",Jackson McCabe,additional,"CU Boulder, Sport Governance Center, University of Colorado Boulder, Boulder, USA",An evaluation of good governance in US Olympic sport National Governing Bodies,2019-6-25,20,4,480-499,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1418405
",Geoff Walters,first,"Department of Management, Birkbeck, University of London, London, UK",The ‘codification’ of governance in the non-profit sport sector in the UK,2018-1-18,18,4,482-500,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1418405
",Richard Tacon,additional,"Department of Management, Birkbeck, University of London, London, UK",The ‘codification’ of governance in the non-profit sport sector in the UK,2018-1-18,18,4,482-500,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1898432
",Arne Feddersen,first,"Department of Environmental and Business Economics, University of Southern Denmark, Esbjerg, Denmark","Contest incentives, team effort, and betting market outcomes in European football",2021-3-24,NA,NA,1-17,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1898432
",Brad R. Humphreys,additional,"Department of Economics, College of Business and Economics, West Virginia University, Morgantown, WV, USA","Contest incentives, team effort, and betting market outcomes in European football",2021-3-24,NA,NA,1-17,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1898432
",Brian P. Soebbing,additional,"Faculty of Kinesiology, Sport, and Recreation, University of Alberta, Edmonton, Canada","Contest incentives, team effort, and betting market outcomes in European football",2021-3-24,NA,NA,1-17,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1786593
",Daniel Weimar,first,"Mercator School of Management, University of Duisburg-Essen, Duisburg, Germany",When sponsorship causes anger: understanding negative fan reactions to postings on sports clubs’ online social media channels,2020-6-29,22,3,335-357,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1786593
",Lisa Carola Holthoff,additional,"Mercator School of Management, University of Duisburg-Essen, Duisburg, Germany",When sponsorship causes anger: understanding negative fan reactions to postings on sports clubs’ online social media channels,2020-6-29,22,3,335-357,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1786593
",Rui Biscaia,additional,"Faculty of Business & Law, School of Marketing and Management, and Centre for Business in Society, Coventry University Coventry, UK",When sponsorship causes anger: understanding negative fan reactions to postings on sports clubs’ online social media channels,2020-6-29,22,3,335-357,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791208
",Thilo Kunkel,first,"Temple University, Sport and Recreation Management, Philadelphia, PA, USA",Becoming more than an athlete: developing an athlete's personal brand using strategic philanthropy,2020-7-21,22,3,358-378,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791208
",Jason Doyle,additional,"Griffith University, Griffith Business School - Department of Tourism, Sport and Hotel Management, Nathan, Australia",Becoming more than an athlete: developing an athlete's personal brand using strategic philanthropy,2020-7-21,22,3,358-378,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1791208
",Sangwon Na,additional,"Department of Kinesiology, Mississippi State University, Mississippi State, MS, USA",Becoming more than an athlete: developing an athlete's personal brand using strategic philanthropy,2020-7-21,22,3,358-378,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725090
",Spencer J. Harris,first,"College of Business and Administration, University of Colorado, Colorado Springs, CO, USA",Innovation in national governing bodies of sport: investigating dynamic capabilities that drive growth,2020-2-11,21,1,94-115,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725090
",Matthew L. Metzger,additional,"College of Business and Administration, University of Colorado, Colorado Springs, CO, USA",Innovation in national governing bodies of sport: investigating dynamic capabilities that drive growth,2020-2-11,21,1,94-115,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725090
",Thomas N. Duening,additional,"College of Business and Administration, University of Colorado, Colorado Springs, CO, USA",Innovation in national governing bodies of sport: investigating dynamic capabilities that drive growth,2020-2-11,21,1,94-115,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1799051
",Mohsen Behnam,first,"Faculty of Sport Sciences, Department of Sport Management, Urmia University, Urmia city, Iran",Perceived service innovation in non-profit sports clubs: the antecedents and consequence,2020-7-27,22,3,440-462,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1799051
",Vahid Delshab,additional,"Department of Physical Education and Sports Sciences, University of Kurdistan, Sanandaj, Iran",Perceived service innovation in non-profit sports clubs: the antecedents and consequence,2020-7-27,22,3,440-462,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1799051
",Luu Trong Tuan,additional,"Swinburne Business School, Swinburne University of Technology, Hawthorn, Australia",Perceived service innovation in non-profit sports clubs: the antecedents and consequence,2020-7-27,22,3,440-462,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1895861
",Bora Hwang,first,"Faculty of Health and Sports Sciences, University of Tsukuba, Tsukuba, Japan",Identifying the field of Olympic education: a meta-narrative review,2021-3-11,NA,NA,1-25,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1895861
",Ian Henry,additional,"School of Sport, Exercise, and Health Sciences, Loughborough University, Loughborough, UK",Identifying the field of Olympic education: a meta-narrative review,2021-3-11,NA,NA,1-25,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1806897
",Jason P. Doyle,first,"Department of Tourism, Sport and Hotel Management, Griffith Business School, Griffith University, Nathan, QLD, Australia",Athlete branding via social media: examining the factors influencing consumer engagement on Instagram,2020-8-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1806897
",Yiran Su,additional,"Department of Kinesiology, University of Georgia, Athens, GA, USA",Athlete branding via social media: examining the factors influencing consumer engagement on Instagram,2020-8-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1806897
",Thilo Kunkel,additional,"School of Sport, Tourism and Hospitality Management – Sport and Recreation Management, Temple University, Philadelphia, PA, USA",Athlete branding via social media: examining the factors influencing consumer engagement on Instagram,2020-8-24,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820063
",David Butler,first,"Department of Economics, University College Cork, Cork, Ireland",New insights on the Louis-Schmeling paradox: determinants of demand for subscription and pay-per-view boxing,2020-10-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820063
",Robert Butler,additional,"Department of Economics, University College Cork, Cork, Ireland",New insights on the Louis-Schmeling paradox: determinants of demand for subscription and pay-per-view boxing,2020-10-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1820063
",Joel Maxcy,additional,"Department Head, Sport Management and General Business, Drexel University, Philadelphia, PA, USA",New insights on the Louis-Schmeling paradox: determinants of demand for subscription and pay-per-view boxing,2020-10-6,NA,NA,1-21,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1620304
",Hibai Lopez-Gonzalez,first,"Department of Psychiatry, University Hospital of Bellvitge-IDIBELL, Barcelona, Spain",The perceived influence of sports betting marketing techniques on disordered gamblers in treatment,2019-5-23,20,4,421-439,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1620304
",Mark D. Griffiths,additional,"International Gaming Research Unit, Psychology Division, Nottingham Trent University, Nottingham, UK",The perceived influence of sports betting marketing techniques on disordered gamblers in treatment,2019-5-23,20,4,421-439,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1620304
",Susana Jimenez-Murcia,additional,"Department of Psychiatry, University Hospital of Bellvitge-IDIBELL, Barcelona, Spain",The perceived influence of sports betting marketing techniques on disordered gamblers in treatment,2019-5-23,20,4,421-439,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1620304
",Ana Estévez,additional,"Psychology Department, University of Deusto, Bilbao, Spain",The perceived influence of sports betting marketing techniques on disordered gamblers in treatment,2019-5-23,20,4,421-439,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1324503
",Veerle De Bosscher,first,"Sport Policy and Management within Movement and Sport Sciences Department, Vrije Universiteit Brussel (Free University of Brussels), Brussels, Belgium",Talent development programmes: a retrospective analysis of the age and support services for talented athletes in 15 nations,2017-6-13,17,5,590-609,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1324503
",Jens De Rycke,additional,"Sport Policy and Management within Movement and Sport Sciences Department, Vrije Universiteit Brussel (Free University of Brussels), Brussels, Belgium",Talent development programmes: a retrospective analysis of the age and support services for talented athletes in 15 nations,2017-6-13,17,5,590-609,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1674896
",Panagiotis Dimitropoulos,first,"Department of Sport Organization and Management, University of Peloponnese, Sparta, Greece","The impact of UEFA financial fair play on player expenditures, sporting success and financial performance: evidence from the Italian top league",2019-10-22,21,1,20-38,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1674896
",Vincenzo Scafarto,additional,"Department of Human, Social and Health Sciences, University of Cassino and Southern Lazio, Cassino, Italy","The impact of UEFA financial fair play on player expenditures, sporting success and financial performance: evidence from the Italian top league",2019-10-22,21,1,20-38,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1684539
",Christopher Huth,first,"Institut für Sportwissenschaft, Universität der Bundeswehr München Neubiberg, Germany",Who invests in financial instruments of sport clubs? An empirical analysis of actual and potential individual investors of professional European football clubs,2019-11-4,20,4,500-519,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1562483
",Minkyo Lee,first,"Sport Management Program, Department of Kinesiology, Indiana University-Bloomington, Bloomington, USA",The effects of emotions on cognitive effort while processing mediated stadium-embedded advertising: A dynamic motivational systems approach,2019-1-16,19,5,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2018.1562483
",Robert F. Potter,additional,"The Media School, Indiana University-Bloomington, Bloomington, IN, USA",The effects of emotions on cognitive effort while processing mediated stadium-embedded advertising: A dynamic motivational systems approach,2019-1-16,19,5,605-624,"Strategy and Management, Tourism, Leisure and Hospitality Management"
