DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1123/jsm.2017-0192
",Mary A. Hums,additional,University of Louisville,"It’s Powerful, Legitimate, and Urgent, but Is It Equitable? Stakeholder Claims Within the Attributes of Stakeholder Salience in Sport",NA,32,3,243-256,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0192
",Calvin Nite,additional,University of North Texas,"It’s Powerful, Legitimate, and Urgent, but Is It Equitable? Stakeholder Claims Within the Attributes of Stakeholder Salience in Sport",NA,32,3,243-256,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.2.131
",Morris B. Holbrook,first,1Columbia University,An Updating Model of Salary Adjustments in Major League Baseball: How Much Is a Home Run Worth?,NA,10,2,131-148,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.2.131
",Clifford J. Shultz,additional,2Arizona State University West,An Updating Model of Salary Adjustments in Major League Baseball: How Much Is a Home Run Worth?,NA,10,2,131-148,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0032
",Mathew Dowling,first,1Anglia Ruskin University,Governance in Sport: A Scoping Review,NA,32,5,438-451,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0032
",Becca Leopkey,additional,2University of Georgia,Governance in Sport: A Scoping Review,NA,32,5,438-451,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0032
",Lee Smith,additional,1Anglia Ruskin University,Governance in Sport: A Scoping Review,NA,32,5,438-451,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Katherine Sveinson,first,"1School of Sport, Tourism and Hospitality Management, Temple University, Philadelphia, PA, USA",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Elizabeth Taylor,additional,"1School of Sport, Tourism and Hospitality Management, Temple University, Philadelphia, PA, USA",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Ajhanai C.I. Keaton,additional,"2College of Education and Human Development, University of Louisville, Louisville, KY, USA",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Laura Burton,additional,"3Neag School of Education, University of Connecticut, Storrs, CT, USA",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Ann Pegoraro,additional,"4School of Hospitality, Food & Tourism, University of Guelph, Guelph, ON, Canada",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0229
",Kim Toffoletti,additional,"5School of Humanities and Social Sciences, Faculty of Arts & Education, Deakin University, Melbourne, VIC, Australia",Addressing Gender Inequity in Sport Through Women’s Invisible Labor,NA,36,3,240-250,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Anthony D. Pizzo,first,"1School of Business, La Salle University, Philadelphia, PA, USA","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Yiran Su,additional,"2Department of Kinesiology, University of Georgia, Athens, GA, USA","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Tobias Scholz,additional,"3Human Resource Management and Organizational Behavior, University of Siegen, Siegen, Germany","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Bradley J. Baker,additional,"4Department of Sport and Recreation Management, Temple University, Philadelphia, PA, USA","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Juho Hamari,additional,"5Faculty of Information Technology and Communication Sciences, Tampere University, Tampere, Finland","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2021-0228
",Leah Ndanga,additional,"6School of Business & Public Management, West Chester University, West Chester, PA, USA","Esports Scholarship Review: Synthesis, Contributions, and Future Research",NA,36,3,228-239,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0077
",Nicholas Watanabe,first,1University of Mississippi,"Weather Conditions, Travel Distance, Rest, and Running Performance: The 2014 FIFA World Cup and Implications for the Future",NA,31,1,27-43,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0077
",Pamela Wicker,additional,2German Sport University Cologne,"Weather Conditions, Travel Distance, Rest, and Running Performance: The 2014 FIFA World Cup and Implications for the Future",NA,31,1,27-43,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0077
",Grace Yan,additional,1University of Mississippi,"Weather Conditions, Travel Distance, Rest, and Running Performance: The 2014 FIFA World Cup and Implications for the Future",NA,31,1,27-43,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.1.24
",Michael Milano,first,1The Ohio State University,Gross Domestic Sport Product: The Size of the Sport Industry in the United States,NA,25,1,24-35,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.1.24
",Packianathan Chelladurai,additional,1The Ohio State University,Gross Domestic Sport Product: The Size of the Sport Industry in the United States,NA,25,1,24-35,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.14.4.293
",Lisa M. Kikulis,first,1University of Alberta,Continuity and Change in Governance and Decision Making in National Sport Organizations: Institutional Explanations,NA,14,4,293-320,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0196
",Per G. Svensson,first,1Louisiana State University,Examining the Influence of Shared Leadership and Organizational Capacity on Performance and Innovative Work Behavior in Sport for Development and Peace,NA,33,6,546-559,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0196
",Seungmin Kang,additional,1Louisiana State University,Examining the Influence of Shared Leadership and Organizational Capacity on Performance and Innovative Work Behavior in Sport for Development and Peace,NA,33,6,546-559,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2018-0196
",Jae-Pil Ha,additional,2Gyeongsang National University,Examining the Influence of Shared Leadership and Organizational Capacity on Performance and Innovative Work Behavior in Sport for Development and Peace,NA,33,6,546-559,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.15.1.10
",Janet S. Fink,first,1The Ohio State University,Do Differences Make a Difference? Managing Diversity in Division IA Intercollegiate Athletics,NA,15,1,10-50,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.15.1.10
",Donna L. Pastore,additional,1The Ohio State University,Do Differences Make a Difference? Managing Diversity in Division IA Intercollegiate Athletics,NA,15,1,10-50,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.15.1.10
",Harold A. Riemer,additional,2University of Regina,Do Differences Make a Difference? Managing Diversity in Division IA Intercollegiate Athletics,NA,15,1,10-50,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0170
",Matthew Katz,first,1University of Massachusetts,The Strength of Fan Ties: Emotional Support in Sport Fan Egocentric Networks,NA,34,4,291-302,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0170
",Aaron C. Mansfield,additional,1University of Massachusetts,The Strength of Fan Ties: Emotional Support in Sport Fan Egocentric Networks,NA,34,4,291-302,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2019-0170
",B. David Tyler,additional,2Western Carolina University,The Strength of Fan Ties: Emotional Support in Sport Fan Egocentric Networks,NA,34,4,291-302,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.5.2.95
",Trevor Slack,first,1University of Alberta,Sport Management: Some Thoughts on Future Directions,NA,5,2,95-99,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.26.2.103
",Jong Woo Jun,first,1Dan-Kook University,The Globalization of Sport and the Mass-Mediated Identity of Hines Ward in South Korea,NA,26,2,103-112,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.26.2.103
",Hyung Min Lee,additional,2Sungshin Women’s University,The Globalization of Sport and the Mass-Mediated Identity of Hines Ward in South Korea,NA,26,2,103-112,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.5.1.18
",Sue Inglis,first,1McMaster University,Influence in and around Interuniversity Athletics,NA,5,1,18-33,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.12.4.259
",Daniel F. Mahony,first,1University of Louisville,Research Outlets in Sport Marketing: The Need for Increased Specialization,NA,12,4,259-272,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.12.4.259
",Brenda G. Pitts,additional,2Florida State University,Research Outlets in Sport Marketing: The Need for Increased Specialization,NA,12,4,259-272,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.4.417
",Danny O'Brien,first,1Griffith University,An Analysis of Change in an Organizational Field: The Professionalization of English Rugby Union,NA,17,4,417-448,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.4.417
",Trevor Slack,additional,2University of Alberta,An Analysis of Change in an Organizational Field: The Professionalization of English Rugby Union,NA,17,4,417-448,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.4.429
",Stephen Dittmore,first,1University of Arkansas,Examining Fairness Perceptions of Financial Resource Allocations in U.S. Olympic Sport,NA,23,4,429-456,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.4.429
",Daniel Mahony,additional,2Kent State University,Examining Fairness Perceptions of Financial Resource Allocations in U.S. Olympic Sport,NA,23,4,429-456,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.4.429
",Damon P.S. Andrew,additional,3Troy University,Examining Fairness Perceptions of Financial Resource Allocations in U.S. Olympic Sport,NA,23,4,429-456,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.4.429
",Mary A. Hums,additional,4University of Louisville,Examining Fairness Perceptions of Financial Resource Allocations in U.S. Olympic Sport,NA,23,4,429-456,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0424
",Aaron C. Mansfield,first,"1Merrimack College, North Andover, MA, USA",The Identity Work of Health-Conscious Sport Fans,NA,NA,NA,1-11,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0424
",Matthew Katz,additional,"2University of Massachusetts Amherst, Amherst, MA, USA",The Identity Work of Health-Conscious Sport Fans,NA,NA,NA,1-11,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0424
",Elizabeth B. Delia,additional,"2University of Massachusetts Amherst, Amherst, MA, USA",The Identity Work of Health-Conscious Sport Fans,NA,NA,NA,1-11,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.4.343
",Fan Hong,first,1De Montfort University,Commercialism and Sport in China: Present Situation and Future Expectations,NA,11,4,343-354,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0426
",Anton Behrens,first,1German Sport University Cologne,Keeping It Real or Bridging the Gap? Brand Positioning of U.S. Sport Teams in Germany and China,NA,36,2,105-117,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0426
",Yanxiang Yang,additional,2Technical University of Munich,Keeping It Real or Bridging the Gap? Brand Positioning of U.S. Sport Teams in Germany and China,NA,36,2,105-117,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2020-0426
",Sebastian Uhrich,additional,1German Sport University Cologne,Keeping It Real or Bridging the Gap? Brand Positioning of U.S. Sport Teams in Germany and China,NA,36,2,105-117,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0115
",Joe Cobbs,first,1Northern Kentucky University,Prioritizing Sponsorship Resources in Formula One Racing: A Longitudinal Analysis,NA,31,1,96-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0115
",B. David Tyler,additional,2Western Carolina University,Prioritizing Sponsorship Resources in Formula One Racing: A Longitudinal Analysis,NA,31,1,96-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0115
",Jonathan A. Jensen,additional,3University of North Carolina at Chapel Hill,Prioritizing Sponsorship Resources in Formula One Racing: A Longitudinal Analysis,NA,31,1,96-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0115
",Kwong Chan,additional,4Northeastern University,Prioritizing Sponsorship Resources in Formula One Racing: A Longitudinal Analysis,NA,31,1,96-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.1.74
",Joshua Newman,first,1University of Maryland,Off the Press,NA,17,1,74-79,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.24.2.119
",Nancy Hritz,first,1University of North Carolina − Wilmington,The Perceived Impacts of Sport Tourism: An Urban Host Community Perspective,NA,24,2,119-138,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.24.2.119
",Craig Ross,additional,2Indiana University,The Perceived Impacts of Sport Tourism: An Urban Host Community Perspective,NA,24,2,119-138,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0103
",John J. Miller,first,"1Professor, Troy University",Sports and the Courts (2nd Ed.),NA,31,3,308-309,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.1.37
",Daniel S. Mason,first,1University of Alberta,Understanding Principal-Agent Relationships: Evidence from Professional Hockey,NA,17,1,37-61,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.1.37
",Trevor Slack,additional,1University of Alberta,Understanding Principal-Agent Relationships: Evidence from Professional Hockey,NA,17,1,37-61,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.3.2.103
",Andrew Yiannakis,first,1University of Connecticut,Some Contributions of Sport Sociology to the Marketing of Sport and Leisure Organizations,NA,3,2,103-115,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.4.1.89
",Linda S. Koehler,additional,1University of the Pacific,Sport Management Digest,NA,4,1,89-95,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.4.1.89
",Dennie R. Kelley,additional,"2University of Tennessee, Knoxville",Sport Management Digest,NA,4,1,89-95,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.4.1.89
",Brenda G. Pitts,additional,3University of Louisville,Sport Management Digest,NA,4,1,89-95,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.16.3.173
",Joon-Ho Hang,first,1Seoul National University,A Structural Model of Image-Based and Utilitarian Decision-Making Processes for Participant Sport Consumption,NA,16,3,173-189,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2.2.100
",Linda S. Koehler,first,"1University of California, Berkeley",Job Satisfaction and Corporate Fitness Managers: An Organizational Behavior Approach to Sport Management,NA,2,2,100-105,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0313
",Brendan Dwyer,first,1Virginia Commonwealth University,Challenge Accepted: Why Women Play Fantasy Football,NA,32,4,376-388,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0313
",Joshua M. Lupinek,additional,2University of Alaska Fairbanks,Challenge Accepted: Why Women Play Fantasy Football,NA,32,4,376-388,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0313
",Rebecca M. Achen,additional,3Illinois State University,Challenge Accepted: Why Women Play Fantasy Football,NA,32,4,376-388,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",Brendan O’Hallarn,first,1Old Dominion University,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",Stephen L. Shapiro,additional,2University of South Carolina,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",Marion E. Hambrick,additional,3University of Louisville,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",D.E. Wittkower,additional,1Old Dominion University,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",Lynn Ridinger,additional,1Old Dominion University,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2017-0230
",Craig A. Morehead,additional,4Coastal Carolina University,"Sport, Twitter Hashtags, and the Public Sphere: A Qualitative Test of the Phenomenon Through a Curt Schilling Case Study",NA,32,4,389-400,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.5.2.144
",James H. Conn,first,1Valdosta State College,Content Analysis of Athletic Policies from Selected Interscholastic Athletic Handbooks,NA,5,2,144-152,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.5.2.111
",Lawrence Hadley,first,1University of Dayton,Major League Baseball Salaries: The impacts of Arbitration and Free Agency,NA,5,2,111-127,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.5.2.111
",Elizabeth Gustafson,additional,1University of Dayton,Major League Baseball Salaries: The impacts of Arbitration and Free Agency,NA,5,2,111-127,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.17.1.1
",Donna L. Pastore,first,1The Ohio State University,A Different Lens to View Mentoring in Sport Management,NA,17,1,1-12,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.1.97
",Trevor Slack,first,1University of Alberta,From the Locker Room to the Board Room: Changing the Domain of Sport Management,NA,10,1,97-105,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.5.391
",Stacy Warner,first,1East Carolina University,More Than Motivation: Reconsidering Volunteer Management Tools,NA,25,5,391-407,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.5.391
",Brianna L. Newland,additional,2Victoria University,More Than Motivation: Reconsidering Volunteer Management Tools,NA,25,5,391-407,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.5.391
",B. Christine Green,additional,3University of Texas at Austin,More Than Motivation: Reconsidering Volunteer Management Tools,NA,25,5,391-407,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.8.3.239
",Trevor Slack,first,"1Department of Physical Education and Sport Studies, University of Alberta",Off the Press,NA,8,3,239-246,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.5.574
",Laura Cousens,first,1Brock University,Sport Delivery in a Highly Socialized Environment: A Case Study of Embeddedness,NA,23,5,574-590,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.23.5.574
",Martha L. Barnes,additional,1Brock University,Sport Delivery in a Highly Socialized Environment: A Case Study of Embeddedness,NA,23,5,574-590,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.25.5.423
",David Shilbury,first,1Deakin University,A Bibliometric Study of Citations to Sport Management and Marketing Journals,NA,25,5,423-444,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.1.97
",Lisa Pike Masteralexis,first,1University of Massachusetts at Amherst,Enhancing Sport Management Education with International Dimensions Including Language and Cultural Training,NA,11,1,97-110,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
