DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS,ABSTRACT
10.1016/j.smr.2017.08.002,David B. Wangrow,first,"Marquette University, College of Business Administration,  Straz Hall ,  P.O. Box 1881 , Milwaukee, WI, 53201, USA","Power, performance, and expectations in the dismissal of NBA coaches: A survival analysis study",2018-10-1,21,4,333-346,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• NBA coach dismissals examined using a Cox Proportional Hazards event-history model.• Results show that dismissal is caused by more than just organizational performance.• Three dimensions of power found to influence the likelihood of dismissal.• Curvilinear relationship found between team performance and likelihood of dismissal.• Ownership/key stakeholder expectations found to alter the likelihood of dismissal.
10.1016/j.smr.2017.08.002,Donald J. Schepker,additional,"University of South Carolina, Darla Moore School of Business,  1705 College Street , Columbia, SC, 29208, USA","Power, performance, and expectations in the dismissal of NBA coaches: A survival analysis study",2018-10-1,21,4,333-346,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• NBA coach dismissals examined using a Cox Proportional Hazards event-history model.• Results show that dismissal is caused by more than just organizational performance.• Three dimensions of power found to influence the likelihood of dismissal.• Curvilinear relationship found between team performance and likelihood of dismissal.• Ownership/key stakeholder expectations found to alter the likelihood of dismissal.
10.1016/j.smr.2017.08.002,Vincent L. Barker,additional,"University of Kansas, School of Business,  1654 Naismith Drive , Lawrence, KS, 66045, USA","Power, performance, and expectations in the dismissal of NBA coaches: A survival analysis study",2018-10-1,21,4,333-346,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• NBA coach dismissals examined using a Cox Proportional Hazards event-history model.• Results show that dismissal is caused by more than just organizational performance.• Three dimensions of power found to influence the likelihood of dismissal.• Curvilinear relationship found between team performance and likelihood of dismissal.• Ownership/key stakeholder expectations found to alter the likelihood of dismissal.
10.1016/j.smr.2011.08.011,John Davies,first,"Victoria Management School, University of Wellington, New Zealand",Ethics and Morality in Sport Management,2012-1-1,15,1,142-142,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2011.08.011,J.T. DeSensi,additional,"Fitness Information Technology, 	Morgantown, WV (2010). ISBN: 978-1-935412-13-7",Ethics and Morality in Sport Management,2012-1-1,15,1,142-142,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2011.08.011,D. Rosenberg,additional,"Fitness Information Technology, 	Morgantown, WV (2010). ISBN: 978-1-935412-13-7",Ethics and Morality in Sport Management,2012-1-1,15,1,142-142,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2013.08.007,Adam G. Pfleegor,first,"Sport Studies & Administration at Mississippi State University, United States","The Ethics of Coaching Sports: Moral, Social, and Legal Issues, First Edition",2014-1-1,17,1,90-91,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/j.smr.2013.08.007,Robert L. Simon,additional,"2013 Westview Press 2465 Central Avenue, Boulder, Colorado 80301 978-0-8133-4608-3 pp. xi+312","The Ethics of Coaching Sports: Moral, Social, and Legal Issues, First Edition",2014-1-1,17,1,90-91,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",NA
10.1016/s1441-3523(00)70078-7,Dimitra Papadimitriou,first,University of Athens,Organisational Effectiveness of Hellenic National Sports Organisations: A Multiple Constituency Approach,2000-1-1,3,1,23-46,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","This study applies the multiple constituency model of organisational effectiveness to a sample of Hellenic national sports organisations (NSOs). A 33-item inventory of effectiveness was developed and tested to reflect the common effectiveness-related perceptions of six constituent groups: board members, paid administrative staff, national coaches, elite athletes, international officials, and scientific consultants. Four hundred and twenty-three respondents from 20 NSOs participated in the study. Factor analysis resulted in the extraction of five composite effectiveness variables: calibre of the board and external liaisons, interest in athletes, internal procedures, long-term planning, and sport science support. The multivariate and univariate tests of variance revealed that athletes, coaches and scientific staff are the least satisfied groups, while international officials and board members produce the most favourable ratings of effectiveness. Results suggest the value of using a multiple constituency approach when examining the effectiveness of national sports organisations."
10.1016/s1441-3523(00)70078-7,Peter Taylor,additional,University of Sheffield,Organisational Effectiveness of Hellenic National Sports Organisations: A Multiple Constituency Approach,2000-1-1,3,1,23-46,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","This study applies the multiple constituency model of organisational effectiveness to a sample of Hellenic national sports organisations (NSOs). A 33-item inventory of effectiveness was developed and tested to reflect the common effectiveness-related perceptions of six constituent groups: board members, paid administrative staff, national coaches, elite athletes, international officials, and scientific consultants. Four hundred and twenty-three respondents from 20 NSOs participated in the study. Factor analysis resulted in the extraction of five composite effectiveness variables: calibre of the board and external liaisons, interest in athletes, internal procedures, long-term planning, and sport science support. The multivariate and univariate tests of variance revealed that athletes, coaches and scientific staff are the least satisfied groups, while international officials and board members produce the most favourable ratings of effectiveness. Results suggest the value of using a multiple constituency approach when examining the effectiveness of national sports organisations."
10.1080/14413523.2021.1879556,Mohsen Loghmani,first,"Department of Sports Management, Shafagh Institute of Higher Education, Tonekabon, Iran",Examining the career dynamics of elite football referees: a unique identification profile,2021-5-25,24,3,517-542,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTResearch into the career dynamics of high-performance level match officials across sports is scarce. The present study analyses the career dynamics of elite football referees from childhood to the elite level, creating a context of life design and a pattern for identifying individuals with potential talent. Twelve international and elite football referees participated in semi-structured in-depth interviews utilizing narrative inquiry. Participants were asked to recall all football refereeing–related experiences associated with their life stories from childhood to obtaining their FIFA Elite Referee (FER) position. Data analysis indicated that there were two common discourses (early and later) in an elite football referees’ career which helped to shape their job role with increased meaningfulness, providing invaluable insights for reaching the FER position. The interviewees experienced specific on- and off-field, reactions during their career (early and late) in order to prepare themselves to face challenging and conflict-related situations in football refereeing. Based on career stages, types of job crafting, and job characteristic levels, we developed the unique career dynamic identification profile of elite football referees. Accordingly, we argue that a talented individual needs to undertake individual training and career-based goal setting in their early career, whilst later in their career the elite referees should move towards collective training and game-based goal setting. The paper discusses the wider implications of the research findings, including their transferability to other societal groups populations, such as public sportspeople, talented individuals, national football federations, referee departments, and concludes by considering suggestions for future research."
10.1080/14413523.2021.1879556,Graham Cuskelly,additional,"Department of Tourism, Sport & Hotel Management, Griffith Business School, Gold Coast Campus, Griffith University, Southport, Queensland, Australia",Examining the career dynamics of elite football referees: a unique identification profile,2021-5-25,24,3,517-542,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTResearch into the career dynamics of high-performance level match officials across sports is scarce. The present study analyses the career dynamics of elite football referees from childhood to the elite level, creating a context of life design and a pattern for identifying individuals with potential talent. Twelve international and elite football referees participated in semi-structured in-depth interviews utilizing narrative inquiry. Participants were asked to recall all football refereeing–related experiences associated with their life stories from childhood to obtaining their FIFA Elite Referee (FER) position. Data analysis indicated that there were two common discourses (early and later) in an elite football referees’ career which helped to shape their job role with increased meaningfulness, providing invaluable insights for reaching the FER position. The interviewees experienced specific on- and off-field, reactions during their career (early and late) in order to prepare themselves to face challenging and conflict-related situations in football refereeing. Based on career stages, types of job crafting, and job characteristic levels, we developed the unique career dynamic identification profile of elite football referees. Accordingly, we argue that a talented individual needs to undertake individual training and career-based goal setting in their early career, whilst later in their career the elite referees should move towards collective training and game-based goal setting. The paper discusses the wider implications of the research findings, including their transferability to other societal groups populations, such as public sportspeople, talented individuals, national football federations, referee departments, and concludes by considering suggestions for future research."
10.1080/14413523.2021.1879556,Tom Webb,additional,"School of Sport, Health and Exercise Science, University of Portsmouth, Portsmouth, UK",Examining the career dynamics of elite football referees: a unique identification profile,2021-5-25,24,3,517-542,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","ABSTRACTResearch into the career dynamics of high-performance level match officials across sports is scarce. The present study analyses the career dynamics of elite football referees from childhood to the elite level, creating a context of life design and a pattern for identifying individuals with potential talent. Twelve international and elite football referees participated in semi-structured in-depth interviews utilizing narrative inquiry. Participants were asked to recall all football refereeing–related experiences associated with their life stories from childhood to obtaining their FIFA Elite Referee (FER) position. Data analysis indicated that there were two common discourses (early and later) in an elite football referees’ career which helped to shape their job role with increased meaningfulness, providing invaluable insights for reaching the FER position. The interviewees experienced specific on- and off-field, reactions during their career (early and late) in order to prepare themselves to face challenging and conflict-related situations in football refereeing. Based on career stages, types of job crafting, and job characteristic levels, we developed the unique career dynamic identification profile of elite football referees. Accordingly, we argue that a talented individual needs to undertake individual training and career-based goal setting in their early career, whilst later in their career the elite referees should move towards collective training and game-based goal setting. The paper discusses the wider implications of the research findings, including their transferability to other societal groups populations, such as public sportspeople, talented individuals, national football federations, referee departments, and concludes by considering suggestions for future research."
10.1016/j.smr.2011.04.004,Matthew Lamont,first,"Centre for Gambling Education and Research, School of Tourism and Hospitality Management, Southern Cross University, NSW, Australia",Gambling on sport sponsorship: A conceptual framework for research and regulatory review,2011-7-1,14,3,246-257,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractCommercial gambling providers (CGPs) have recently intensified the promotion of their products and services through sport sponsorship. Consequently, gambling products and services now gain substantial exposure to large audiences via media broadcasts of sport. Due to the mainstream appeal of some sports, television audiences and fan-bases can include youth, at-risk and problem gamblers, who may be prompted to gamble, or to increase their gambling, by the direct marketing, alignment of gambling with a ‘healthy’ activity and increased normalisation of gambling. Therefore, sport sponsorship by CGPs promotes a potentially risky behaviour and may exacerbate the public health issue of problem gambling. Regulatory measures have been implemented by governments and private organisations in relation to sport sponsorship by tobacco companies in recognition of the potential harmful impacts of this form of marketing. Subsequently, the involvement of ‘unhealthy products’ including alcohol, junk food and gambling in sport sponsorship has been publicly questioned. This may lead to further regulatory changes that would directly affect the management of sport organisations. Few studies have examined these issues and there is little knowledge of the impacts that sport sponsorship arrangements have on society. Research is needed to inform prudent decision-making about the appropriate regulation of sport sponsorship. This paper reviews the current gambling sport sponsorship landscape and proposes a conceptual framework aimed at facilitating a systematic, interdisciplinary research agenda for examining corporate social responsibility issues pertinent to the sponsorship of sport by CGPs."
10.1016/j.smr.2011.04.004,Nerilee Hing,additional,"Centre for Gambling Education and Research, School of Tourism and Hospitality Management, Southern Cross University, NSW, Australia",Gambling on sport sponsorship: A conceptual framework for research and regulatory review,2011-7-1,14,3,246-257,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractCommercial gambling providers (CGPs) have recently intensified the promotion of their products and services through sport sponsorship. Consequently, gambling products and services now gain substantial exposure to large audiences via media broadcasts of sport. Due to the mainstream appeal of some sports, television audiences and fan-bases can include youth, at-risk and problem gamblers, who may be prompted to gamble, or to increase their gambling, by the direct marketing, alignment of gambling with a ‘healthy’ activity and increased normalisation of gambling. Therefore, sport sponsorship by CGPs promotes a potentially risky behaviour and may exacerbate the public health issue of problem gambling. Regulatory measures have been implemented by governments and private organisations in relation to sport sponsorship by tobacco companies in recognition of the potential harmful impacts of this form of marketing. Subsequently, the involvement of ‘unhealthy products’ including alcohol, junk food and gambling in sport sponsorship has been publicly questioned. This may lead to further regulatory changes that would directly affect the management of sport organisations. Few studies have examined these issues and there is little knowledge of the impacts that sport sponsorship arrangements have on society. Research is needed to inform prudent decision-making about the appropriate regulation of sport sponsorship. This paper reviews the current gambling sport sponsorship landscape and proposes a conceptual framework aimed at facilitating a systematic, interdisciplinary research agenda for examining corporate social responsibility issues pertinent to the sponsorship of sport by CGPs."
10.1016/j.smr.2011.04.004,Sally Gainsbury,additional,"Centre for Gambling Education and Research, School of Tourism and Hospitality Management, Southern Cross University, NSW, Australia",Gambling on sport sponsorship: A conceptual framework for research and regulatory review,2011-7-1,14,3,246-257,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management","AbstractCommercial gambling providers (CGPs) have recently intensified the promotion of their products and services through sport sponsorship. Consequently, gambling products and services now gain substantial exposure to large audiences via media broadcasts of sport. Due to the mainstream appeal of some sports, television audiences and fan-bases can include youth, at-risk and problem gamblers, who may be prompted to gamble, or to increase their gambling, by the direct marketing, alignment of gambling with a ‘healthy’ activity and increased normalisation of gambling. Therefore, sport sponsorship by CGPs promotes a potentially risky behaviour and may exacerbate the public health issue of problem gambling. Regulatory measures have been implemented by governments and private organisations in relation to sport sponsorship by tobacco companies in recognition of the potential harmful impacts of this form of marketing. Subsequently, the involvement of ‘unhealthy products’ including alcohol, junk food and gambling in sport sponsorship has been publicly questioned. This may lead to further regulatory changes that would directly affect the management of sport organisations. Few studies have examined these issues and there is little knowledge of the impacts that sport sponsorship arrangements have on society. Research is needed to inform prudent decision-making about the appropriate regulation of sport sponsorship. This paper reviews the current gambling sport sponsorship landscape and proposes a conceptual framework aimed at facilitating a systematic, interdisciplinary research agenda for examining corporate social responsibility issues pertinent to the sponsorship of sport by CGPs."
10.1016/j.smr.2016.08.004,Kyle A. Rich,first,"Western University, Canada","Insiders, outsiders, and agents of change: First person action inquiry in community sport management",2017-1-1,20,1,8-19,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• Reflexivity can be explicitly used as a methodological tool for improving the process and products outcomes of sport management research for multiple stakeholders.• Iterative cycles of Reflection and -discussion cycles can be used to navigate methodological and ethical tensions that arise while doing of insider action research.• First-person inquiry Reflexivity is a useful approach for navigating complex community contexts and understanding researcher the roles and limitations of researchers in the research process.• Action research approaches offer diverse perspectives and paradigms that may be beneficial for sport management researchers and practitioners.
10.1016/j.smr.2016.08.004,Laura Misener,additional,"Western University, Canada","Insiders, outsiders, and agents of change: First person action inquiry in community sport management",2017-1-1,20,1,8-19,"Marketing, Management Science and Operations Research, Organizational Behavior and Human Resource Management, Strategy and Management, Tourism, Leisure and Hospitality Management, Business and International Management",Highlights• Reflexivity can be explicitly used as a methodological tool for improving the process and products outcomes of sport management research for multiple stakeholders.• Iterative cycles of Reflection and -discussion cycles can be used to navigate methodological and ethical tensions that arise while doing of insider action research.• First-person inquiry Reflexivity is a useful approach for navigating complex community contexts and understanding researcher the roles and limitations of researchers in the research process.• Action research approaches offer diverse perspectives and paradigms that may be beneficial for sport management researchers and practitioners.
